t,X,Y,Z,roll,pitch,yaw
-5.000000000,0.133150000,0.658000000,0.592000000,1.576990206,0.110842702,-1.459266365
-4.900000000,0.133487000,0.657600000,0.592300000,1.576743963,0.108634787,-1.461514776
-4.800000000,0.133824000,0.657200000,0.592600000,1.576502772,0.106426326,-1.463762104
-4.700000000,0.134161000,0.656800000,0.592900000,1.576266628,0.104217333,-1.466008371
-4.600000000,0.134498000,0.656400000,0.593200000,1.576035526,0.102007818,-1.468253601
-4.500000000,0.134835000,0.656000000,0.593500000,1.575809463,0.099797792,-1.470497815
-4.400000000,0.135172000,0.655600000,0.593800000,1.575588432,0.097587267,-1.472741036
-4.300000000,0.135509000,0.655200000,0.594100000,1.575372431,0.095376254,-1.474983287
-4.200000000,0.135846000,0.654800000,0.594400000,1.575161455,0.093164765,-1.477224588
-4.100000000,0.136183000,0.654400000,0.594700000,1.574955500,0.090952811,-1.479464964
-4.000000000,0.136520000,0.654000000,0.595000000,1.574754561,0.088740403,-1.481704436
-3.900000000,0.136857000,0.653600000,0.595300000,1.574558636,0.086527553,-1.483943026
-3.800000000,0.137194000,0.653200000,0.595600000,1.574367719,0.084314271,-1.486180757
-3.700000000,0.137531000,0.652800000,0.595900000,1.574181807,0.082100569,-1.488417651
-3.600000000,0.137868000,0.652400000,0.596200000,1.574000897,0.079886458,-1.490653729
-3.500000000,0.138205000,0.652000000,0.596500000,1.573824985,0.077671950,-1.492889016
-3.400000000,0.138542000,0.651600000,0.596800000,1.573654067,0.075457056,-1.495123532
-3.300000000,0.138879000,0.651200000,0.597100000,1.573488141,0.073241786,-1.497357299
-3.200000000,0.139216000,0.650800000,0.597400000,1.573327202,0.071026152,-1.499590341
-3.100000000,0.139553000,0.650400000,0.597700000,1.573171248,0.068810165,-1.501822678
-3.000000000,0.139890000,0.650000000,0.598000000,1.573020276,0.066593837,-1.504054334
-2.900000000,0.140227000,0.649600000,0.598300000,1.572874282,0.064377178,-1.506285330
-2.800000000,0.140564000,0.649200000,0.598600000,1.572733264,0.062160199,-1.508515688
-2.700000000,0.140901000,0.648800000,0.598900000,1.572597219,0.059942912,-1.510745431
-2.600000000,0.141238000,0.648400000,0.599200000,1.572466145,0.057725328,-1.512974581
-2.500000000,0.141575000,0.648000000,0.599500000,1.572340038,0.055507458,-1.515203159
-2.400000000,0.141912000,0.647600000,0.599800000,1.572218897,0.053289313,-1.517431188
-2.300000000,0.142249000,0.647200000,0.600100000,1.572102718,0.051070904,-1.519658690
-2.200000000,0.142586000,0.646800000,0.600400000,1.571991500,0.048852241,-1.521885687
-2.100000000,0.142923000,0.646400000,0.600700000,1.571885240,0.046633338,-1.524112200
-2.000000000,0.143260000,0.646000000,0.601000000,1.571783937,0.044414203,-1.526338253
-1.900000000,0.143597000,0.645600000,0.601300000,1.571687588,0.042194848,-1.528563866
-1.800000000,0.143934000,0.645200000,0.601600000,1.571596191,0.039975285,-1.530789063
-1.700000000,0.144271000,0.644800000,0.601900000,1.571509745,0.037755524,-1.533013864
-1.600000000,0.144608000,0.644400000,0.602200000,1.571428247,0.035535577,-1.535238292
-1.500000000,0.144945000,0.644000000,0.602500000,1.571351698,0.033315453,-1.537462369
-1.400000000,0.145282000,0.643600000,0.602800000,1.571280093,0.031095165,-1.539686117
-1.300000000,0.145619000,0.643200000,0.603100000,1.571213434,0.028874724,-1.541909558
-1.200000000,0.145956000,0.642800000,0.603400000,1.571151717,0.026654140,-1.544132714
-1.100000000,0.146293000,0.642400000,0.603700000,1.571094942,0.024433424,-1.546355606
-1.000000000,0.146630000,0.642000000,0.604000000,1.571043107,0.022212587,-1.548578258
-0.900000000,0.146931075,0.641610000,0.604292500,1.570997325,0.020007896,-1.550745139
-0.800000000,0.147160300,0.641240000,0.604570000,1.570958230,0.017835625,-1.552800734
-0.700000000,0.147317675,0.640890000,0.604832500,1.570925137,0.015695796,-1.554745079
-0.600000000,0.147403200,0.640560000,0.605080000,1.570897397,0.013588428,-1.556578207
-0.500000000,0.147416875,0.640250000,0.605312500,1.570874400,0.011513535,-1.558300145
-0.400000000,0.147358700,0.639960000,0.605530000,1.570855571,0.009471132,-1.559910917
-0.300000000,0.147228675,0.639690000,0.605732500,1.570840372,0.007461227,-1.561410546
-0.200000000,0.147026800,0.639440000,0.605920000,1.570828304,0.005483830,-1.562799047
-0.100000000,0.146753075,0.639210000,0.606092500,1.570818905,0.003538947,-1.564076437
-0.000000000,0.146407500,0.639000000,0.606250000,1.570811748,0.001626584,-1.565242727
0.100000000,0.145990075,0.638810000,0.606392500,1.570806445,-0.000253255,-1.566297926
0.200000000,0.145500800,0.638640000,0.606520000,1.570802643,-0.002100568,-1.567242041
0.300000000,0.144939675,0.638490000,0.606632500,1.570800029,-0.003915352,-1.568075079
0.400000000,0.144306700,0.638360000,0.606730000,1.570798325,-0.005697606,-1.568797042
0.500000000,0.143601875,0.638250000,0.606812500,1.570797291,-0.007447329,-1.569407934
0.600000000,0.142825200,0.638160000,0.606880000,1.570796722,-0.009164520,-1.569907754
0.700000000,0.141976675,0.638090000,0.606932500,1.570796452,-0.010849179,-1.570296504
0.800000000,0.141056300,0.638040000,0.606970000,1.570796351,-0.012501306,-1.570574183
0.900000000,0.140064075,0.638010000,0.606992500,1.570796328,-0.014120901,-1.570740791
1.000000000,0.139000000,0.638000000,0.607000000,1.570796327,-0.015707963,-1.570796327
1.100000000,0.137900000,0.638000000,0.607000000,1.570796327,-0.017278760,-1.570796327
1.200000000,0.136800000,0.638000000,0.607000000,1.570796327,-0.018849556,-1.570796327
1.300000000,0.135700000,0.638000000,0.607000000,1.570796327,-0.020420352,-1.570796327
1.400000000,0.134600000,0.638000000,0.607000000,1.570796327,-0.021991149,-1.570796327
1.500000000,0.133500000,0.638000000,0.607000000,1.570796327,-0.023561945,-1.570796327
1.600000000,0.132400000,0.638000000,0.607000000,1.570796327,-0.025132741,-1.570796327
1.700000000,0.131300000,0.638000000,0.607000000,1.570796327,-0.026703538,-1.570796327
1.800000000,0.130200000,0.638000000,0.607000000,1.570796327,-0.028274334,-1.570796327
1.900000000,0.129100000,0.638000000,0.607000000,1.570796327,-0.029845130,-1.570796327
2.000000000,0.128000000,0.638000000,0.607000000,1.570796327,-0.031415927,-1.570796327
2.100000000,0.126900000,0.638000000,0.607000000,1.570796327,-0.032986723,-1.570796327
2.200000000,0.125800000,0.638000000,0.607000000,1.570796327,-0.034557519,-1.570796327
2.300000000,0.124700000,0.638000000,0.607000000,1.570796327,-0.036128316,-1.570796327
2.400000000,0.123600000,0.638000000,0.607000000,1.570796327,-0.037699112,-1.570796327
2.500000000,0.122500000,0.638000000,0.607000000,1.570796327,-0.039269908,-1.570796327
2.600000000,0.121400000,0.638000000,0.607000000,1.570796327,-0.040840704,-1.570796327
2.700000000,0.120300000,0.638000000,0.607000000,1.570796327,-0.042411501,-1.570796327
2.800000000,0.119200000,0.638000000,0.607000000,1.570796327,-0.043982297,-1.570796327
2.900000000,0.118100000,0.638000000,0.607000000,1.570796327,-0.045553093,-1.570796327
3.000000000,0.117000000,0.638000000,0.607000000,1.570796327,-0.047123890,-1.570796327
3.100000000,0.115900000,0.638000000,0.607000000,1.570796327,-0.048694686,-1.570796327
3.200000000,0.114800000,0.638000000,0.607000000,1.570796327,-0.050265482,-1.570796327
3.300000000,0.113700000,0.638000000,0.607000000,1.570796327,-0.051836279,-1.570796327
3.400000000,0.112600000,0.638000000,0.607000000,1.570796327,-0.053407075,-1.570796327
3.500000000,0.111500000,0.638000000,0.607000000,1.570796327,-0.054977871,-1.570796327
3.600000000,0.110400000,0.638000000,0.607000000,1.570796327,-0.056548668,-1.570796327
3.700000000,0.109300000,0.638000000,0.607000000,1.570796327,-0.058119464,-1.570796327
3.800000000,0.108200000,0.638000000,0.607000000,1.570796327,-0.059690260,-1.570796327
3.900000000,0.107100000,0.638000000,0.607000000,1.570796327,-0.061261057,-1.570796327
4.000000000,0.106000000,0.638000000,0.607000000,1.570796327,-0.062831853,-1.570796327
4.100000000,0.104900000,0.638000000,0.607000000,1.570796327,-0.064402649,-1.570796327
4.200000000,0.103800000,0.638000000,0.607000000,1.570796327,-0.065973446,-1.570796327
4.300000000,0.102700000,0.638000000,0.607000000,1.570796327,-0.067544242,-1.570796327
4.400000000,0.101600000,0.638000000,0.607000000,1.570796327,-0.069115038,-1.570796327
4.500000000,0.100500000,0.638000000,0.607000000,1.570796327,-0.070685835,-1.570796327
4.600000000,0.099400000,0.638000000,0.607000000,1.570796327,-0.072256631,-1.570796327
4.700000000,0.098300000,0.638000000,0.607000000,1.570796327,-0.073827427,-1.570796327
4.800000000,0.097200000,0.638000000,0.607000000,1.570796327,-0.075398224,-1.570796327
4.900000000,0.096100000,0.638000000,0.607000000,1.570796327,-0.076969020,-1.570796327
5.000000000,0.095000000,0.638000000,0.607000000,1.570796327,-0.078539816,-1.570796327
5.100000000,0.093900000,0.638000000,0.607000000,1.570796327,-0.080110613,-1.570796327
5.200000000,0.092800000,0.638000000,0.607000000,1.570796327,-0.081681409,-1.570796327
5.300000000,0.091700000,0.638000000,0.607000000,1.570796327,-0.083252205,-1.570796327
5.400000000,0.090600000,0.638000000,0.607000000,1.570796327,-0.084823002,-1.570796327
5.500000000,0.089500000,0.638000000,0.607000000,1.570796327,-0.086393798,-1.570796327
5.600000000,0.088400000,0.638000000,0.607000000,1.570796327,-0.087964594,-1.570796327
5.700000000,0.087300000,0.638000000,0.607000000,1.570796327,-0.089535391,-1.570796327
5.800000000,0.086200000,0.638000000,0.607000000,1.570796327,-0.091106187,-1.570796327
5.900000000,0.085100000,0.638000000,0.607000000,1.570796327,-0.092676983,-1.570796327
6.000000000,0.084000000,0.638000000,0.607000000,1.570796327,-0.094247780,-1.570796327
6.100000000,0.082900000,0.638000000,0.607000000,1.570796327,-0.095818576,-1.570796327
6.200000000,0.081800000,0.638000000,0.607000000,1.570796327,-0.097389372,-1.570796327
6.300000000,0.080700000,0.638000000,0.607000000,1.570796327,-0.098960169,-1.570796327
6.400000000,0.079600000,0.638000000,0.607000000,1.570796327,-0.100530965,-1.570796327
6.500000000,0.078500000,0.638000000,0.607000000,1.570796327,-0.102101761,-1.570796327
6.600000000,0.077400000,0.638000000,0.607000000,1.570796327,-0.103672558,-1.570796327
6.700000000,0.076300000,0.638000000,0.607000000,1.570796327,-0.105243354,-1.570796327
6.800000000,0.075200000,0.638000000,0.607000000,1.570796327,-0.106814150,-1.570796327
6.900000000,0.074100000,0.638000000,0.607000000,1.570796327,-0.108384947,-1.570796327
7.000000000,0.073000000,0.638000000,0.607000000,1.570796327,-0.109955743,-1.570796327
7.100000000,0.071900000,0.638000000,0.607000000,1.570796327,-0.111526539,-1.570796327
7.200000000,0.070800000,0.638000000,0.607000000,1.570796327,-0.113097336,-1.570796327
7.300000000,0.069700000,0.638000000,0.607000000,1.570796327,-0.114668132,-1.570796327
7.400000000,0.068600000,0.638000000,0.607000000,1.570796327,-0.116238928,-1.570796327
7.500000000,0.067500000,0.638000000,0.607000000,1.570796327,-0.117809725,-1.570796327
7.600000000,0.066400000,0.638000000,0.607000000,1.570796327,-0.119380521,-1.570796327
7.700000000,0.065300000,0.638000000,0.607000000,1.570796327,-0.120951317,-1.570796327
7.800000000,0.064200000,0.638000000,0.607000000,1.570796327,-0.122522113,-1.570796327
7.900000000,0.063100000,0.638000000,0.607000000,1.570796327,-0.124092910,-1.570796327
8.000000000,0.062000000,0.638000000,0.607000000,1.570796327,-0.125663706,-1.570796327
8.100000000,0.060900000,0.638000000,0.607000000,1.570796327,-0.127234502,-1.570796327
8.200000000,0.059800000,0.638000000,0.607000000,1.570796327,-0.128805299,-1.570796327
8.300000000,0.058700000,0.638000000,0.607000000,1.570796327,-0.130376095,-1.570796327
8.400000000,0.057600000,0.638000000,0.607000000,1.570796327,-0.131946891,-1.570796327
8.500000000,0.056500000,0.638000000,0.607000000,1.570796327,-0.133517688,-1.570796327
8.600000000,0.055400000,0.638000000,0.607000000,1.570796327,-0.135088484,-1.570796327
8.700000000,0.054300000,0.638000000,0.607000000,1.570796327,-0.136659280,-1.570796327
8.800000000,0.053200000,0.638000000,0.607000000,1.570796327,-0.138230077,-1.570796327
8.900000000,0.052100000,0.638000000,0.607000000,1.570796327,-0.139800873,-1.570796327
9.000000000,0.051000000,0.638000000,0.607000000,1.570796327,-0.141371669,-1.570796327
9.100000000,0.049900000,0.638000000,0.607000000,1.570796327,-0.142942466,-1.570796327
9.200000000,0.048800000,0.638000000,0.607000000,1.570796327,-0.144513262,-1.570796327
9.300000000,0.047700000,0.638000000,0.607000000,1.570796327,-0.146084058,-1.570796327
9.400000000,0.046600000,0.638000000,0.607000000,1.570796327,-0.147654855,-1.570796327
9.500000000,0.045500000,0.638000000,0.607000000,1.570796327,-0.149225651,-1.570796327
9.600000000,0.044400000,0.638000000,0.607000000,1.570796327,-0.150796447,-1.570796327
9.700000000,0.043300000,0.638000000,0.607000000,1.570796327,-0.152367244,-1.570796327
9.800000000,0.042200000,0.638000000,0.607000000,1.570796327,-0.153938040,-1.570796327
9.900000000,0.041100000,0.638000000,0.607000000,1.570796327,-0.155508836,-1.570796327
10.000000000,0.040000000,0.638000000,0.607000000,1.570796327,-0.157079633,-1.570796327
10.100000000,0.038900000,0.638000000,0.607000000,1.570796327,-0.158650429,-1.570796327
10.200000000,0.037800000,0.638000000,0.607000000,1.570796327,-0.160221225,-1.570796327
10.300000000,0.036700000,0.638000000,0.607000000,1.570796327,-0.161792022,-1.570796327
10.400000000,0.035600000,0.638000000,0.607000000,1.570796327,-0.163362818,-1.570796327
10.500000000,0.034500000,0.638000000,0.607000000,1.570796327,-0.164933614,-1.570796327
10.600000000,0.033400000,0.638000000,0.607000000,1.570796327,-0.166504411,-1.570796327
10.700000000,0.032300000,0.638000000,0.607000000,1.570796327,-0.168075207,-1.570796327
10.800000000,0.031200000,0.638000000,0.607000000,1.570796327,-0.169646003,-1.570796327
10.900000000,0.030100000,0.638000000,0.607000000,1.570796327,-0.171216800,-1.570796327
11.000000000,0.029000000,0.638000000,0.607000000,1.570796327,-0.172787596,-1.570796327
11.100000000,0.027900000,0.638000000,0.607000000,1.570796327,-0.174358392,-1.570796327
11.200000000,0.026800000,0.638000000,0.607000000,1.570796327,-0.175929189,-1.570796327
11.300000000,0.025700000,0.638000000,0.607000000,1.570796327,-0.177499985,-1.570796327
11.400000000,0.024600000,0.638000000,0.607000000,1.570796327,-0.179070781,-1.570796327
11.500000000,0.023500000,0.638000000,0.607000000,1.570796327,-0.180641578,-1.570796327
11.600000000,0.022400000,0.638000000,0.607000000,1.570796327,-0.182212374,-1.570796327
11.700000000,0.021300000,0.638000000,0.607000000,1.570796327,-0.183783170,-1.570796327
11.800000000,0.020200000,0.638000000,0.607000000,1.570796327,-0.185353967,-1.570796327
11.900000000,0.019100000,0.638000000,0.607000000,1.570796327,-0.186924763,-1.570796327
12.000000000,0.018000000,0.638000000,0.607000000,1.570796327,-0.188495559,-1.570796327
12.100000000,0.016900000,0.638000000,0.607000000,1.570796327,-0.190066356,-1.570796327
12.200000000,0.015800000,0.638000000,0.607000000,1.570796327,-0.191637152,-1.570796327
12.300000000,0.014700000,0.638000000,0.607000000,1.570796327,-0.193207948,-1.570796327
12.400000000,0.013600000,0.638000000,0.607000000,1.570796327,-0.194778745,-1.570796327
12.500000000,0.012500000,0.638000000,0.607000000,1.570796327,-0.196349541,-1.570796327
12.600000000,0.011400000,0.638000000,0.607000000,1.570796327,-0.197920337,-1.570796327
12.700000000,0.010300000,0.638000000,0.607000000,1.570796327,-0.199491134,-1.570796327
12.800000000,0.009200000,0.638000000,0.607000000,1.570796327,-0.201061930,-1.570796327
12.900000000,0.008100000,0.638000000,0.607000000,1.570796327,-0.202632726,-1.570796327
13.000000000,0.007000000,0.638000000,0.607000000,1.570796327,-0.204203522,-1.570796327
13.100000000,0.005900000,0.638000000,0.607000000,1.570796327,-0.205774319,-1.570796327
13.200000000,0.004800000,0.638000000,0.607000000,1.570796327,-0.207345115,-1.570796327
13.300000000,0.003700000,0.638000000,0.607000000,1.570796327,-0.208915911,-1.570796327
13.400000000,0.002600000,0.638000000,0.607000000,1.570796327,-0.210486708,-1.570796327
13.500000000,0.001500000,0.638000000,0.607000000,1.570796327,-0.212057504,-1.570796327
13.600000000,0.000400000,0.638000000,0.607000000,1.570796327,-0.213628300,-1.570796327
13.700000000,-0.000700000,0.638000000,0.607000000,1.570796327,-0.215199097,-1.570796327
13.800000000,-0.001800000,0.638000000,0.607000000,1.570796327,-0.216769893,-1.570796327
13.900000000,-0.002900000,0.638000000,0.607000000,1.570796327,-0.218340689,-1.570796327
14.000000000,-0.004000000,0.638000000,0.607000000,1.570796327,-0.219911486,-1.570796327
14.100000000,-0.005100000,0.638000000,0.607000000,1.570796327,-0.221482282,-1.570796327
14.200000000,-0.006200000,0.638000000,0.607000000,1.570796327,-0.223053078,-1.570796327
14.300000000,-0.007300000,0.638000000,0.607000000,1.570796327,-0.224623875,-1.570796327
14.400000000,-0.008400000,0.638000000,0.607000000,1.570796327,-0.226194671,-1.570796327
14.500000000,-0.009500000,0.638000000,0.607000000,1.570796327,-0.227765467,-1.570796327
14.600000000,-0.010600000,0.638000000,0.607000000,1.570796327,-0.229336264,-1.570796327
14.700000000,-0.011700000,0.638000000,0.607000000,1.570796327,-0.230907060,-1.570796327
14.800000000,-0.012800000,0.638000000,0.607000000,1.570796327,-0.232477856,-1.570796327
14.900000000,-0.013900000,0.638000000,0.607000000,1.570796327,-0.234048653,-1.570796327
15.000000000,-0.015000000,0.638000000,0.607000000,1.570796327,-0.235619449,-1.570796327
15.100000000,-0.016100000,0.638000000,0.607000000,1.570796327,-0.237190245,-1.570796327
15.200000000,-0.017200000,0.638000000,0.607000000,1.570796327,-0.238761042,-1.570796327
15.300000000,-0.018300000,0.638000000,0.607000000,1.570796327,-0.240331838,-1.570796327
15.400000000,-0.019400000,0.638000000,0.607000000,1.570796327,-0.241902634,-1.570796327
15.500000000,-0.020500000,0.638000000,0.607000000,1.570796327,-0.243473431,-1.570796327
15.600000000,-0.021600000,0.638000000,0.607000000,1.570796327,-0.245044227,-1.570796327
15.700000000,-0.022700000,0.638000000,0.607000000,1.570796327,-0.246615023,-1.570796327
15.800000000,-0.023800000,0.638000000,0.607000000,1.570796327,-0.248185820,-1.570796327
15.900000000,-0.024900000,0.638000000,0.607000000,1.570796327,-0.249756616,-1.570796327
16.000000000,-0.026000000,0.638000000,0.607000000,1.570796327,-0.251327412,-1.570796327
16.100000000,-0.027100000,0.638000000,0.607000000,1.570796327,-0.252898209,-1.570796327
16.200000000,-0.028200000,0.638000000,0.607000000,1.570796327,-0.254469005,-1.570796327
16.300000000,-0.029300000,0.638000000,0.607000000,1.570796327,-0.256039801,-1.570796327
16.400000000,-0.030400000,0.638000000,0.607000000,1.570796327,-0.257610598,-1.570796327
16.500000000,-0.031500000,0.638000000,0.607000000,1.570796327,-0.259181394,-1.570796327
16.600000000,-0.032600000,0.638000000,0.607000000,1.570796327,-0.260752190,-1.570796327
16.700000000,-0.033700000,0.638000000,0.607000000,1.570796327,-0.262322987,-1.570796327
16.800000000,-0.034800000,0.638000000,0.607000000,1.570796327,-0.263893783,-1.570796327
16.900000000,-0.035900000,0.638000000,0.607000000,1.570796327,-0.265464579,-1.570796327
17.000000000,-0.037000000,0.638000000,0.607000000,1.570796327,-0.267035376,-1.570796327
17.100000000,-0.038100000,0.638000000,0.607000000,1.570796327,-0.268606172,-1.570796327
17.200000000,-0.039200000,0.638000000,0.607000000,1.570796327,-0.270176968,-1.570796327
17.300000000,-0.040300000,0.638000000,0.607000000,1.570796327,-0.271747765,-1.570796327
17.400000000,-0.041400000,0.638000000,0.607000000,1.570796327,-0.273318561,-1.570796327
17.500000000,-0.042500000,0.638000000,0.607000000,1.570796327,-0.274889357,-1.570796327
17.600000000,-0.043600000,0.638000000,0.607000000,1.570796327,-0.276460154,-1.570796327
17.700000000,-0.044700000,0.638000000,0.607000000,1.570796327,-0.278030950,-1.570796327
17.800000000,-0.045800000,0.638000000,0.607000000,1.570796327,-0.279601746,-1.570796327
17.900000000,-0.046900000,0.638000000,0.607000000,1.570796327,-0.281172542,-1.570796327
18.000000000,-0.048000000,0.638000000,0.607000000,1.570796327,-0.282743339,-1.570796327
18.100000000,-0.049100000,0.638000000,0.607000000,1.570796327,-0.284314135,-1.570796327
18.200000000,-0.050200000,0.638000000,0.607000000,1.570796327,-0.285884931,-1.570796327
18.300000000,-0.051300000,0.638000000,0.607000000,1.570796327,-0.287455728,-1.570796327
18.400000000,-0.052400000,0.638000000,0.607000000,1.570796327,-0.289026524,-1.570796327
18.500000000,-0.053500000,0.638000000,0.607000000,1.570796327,-0.290597320,-1.570796327
18.600000000,-0.054600000,0.638000000,0.607000000,1.570796327,-0.292168117,-1.570796327
18.700000000,-0.055700000,0.638000000,0.607000000,1.570796327,-0.293738913,-1.570796327
18.800000000,-0.056800000,0.638000000,0.607000000,1.570796327,-0.295309709,-1.570796327
18.900000000,-0.057900000,0.638000000,0.607000000,1.570796327,-0.296880506,-1.570796327
19.000000000,-0.059000000,0.638000000,0.607000000,1.570796327,-0.298451302,-1.570796327
19.100000000,-0.060100000,0.638000000,0.607000000,1.570796327,-0.300022098,-1.570796327
19.200000000,-0.061200000,0.638000000,0.607000000,1.570796327,-0.301592895,-1.570796327
19.300000000,-0.062300000,0.638000000,0.607000000,1.570796327,-0.303163691,-1.570796327
19.400000000,-0.063400000,0.638000000,0.607000000,1.570796327,-0.304734487,-1.570796327
19.500000000,-0.064500000,0.638000000,0.607000000,1.570796327,-0.306305284,-1.570796327
19.600000000,-0.065600000,0.638000000,0.607000000,1.570796327,-0.307876080,-1.570796327
19.700000000,-0.066700000,0.638000000,0.607000000,1.570796327,-0.309446876,-1.570796327
19.800000000,-0.067800000,0.638000000,0.607000000,1.570796327,-0.311017673,-1.570796327
19.900000000,-0.068900000,0.638000000,0.607000000,1.570796327,-0.312588469,-1.570796327
20.000000000,-0.070000000,0.638000000,0.607000000,1.570796327,-0.314159265,-1.570796327
20.100000000,-0.071100000,0.638000000,0.607000000,1.570796327,-0.315730062,-1.570796327
20.200000000,-0.072200000,0.638000000,0.607000000,1.570796327,-0.317300858,-1.570796327
20.300000000,-0.073300000,0.638000000,0.607000000,1.570796327,-0.318871654,-1.570796327
20.400000000,-0.074400000,0.638000000,0.607000000,1.570796327,-0.320442451,-1.570796327
20.500000000,-0.075500000,0.638000000,0.607000000,1.570796327,-0.322013247,-1.570796327
20.600000000,-0.076600000,0.638000000,0.607000000,1.570796327,-0.323584043,-1.570796327
20.700000000,-0.077700000,0.638000000,0.607000000,1.570796327,-0.325154840,-1.570796327
20.800000000,-0.078800000,0.638000000,0.607000000,1.570796327,-0.326725636,-1.570796327
20.900000000,-0.079900000,0.638000000,0.607000000,1.570796327,-0.328296432,-1.570796327
21.000000000,-0.081000000,0.638000000,0.607000000,1.570796327,-0.329867229,-1.570796327
21.100000000,-0.082100000,0.638000000,0.607000000,1.570796327,-0.331438025,-1.570796327
21.200000000,-0.083200000,0.638000000,0.607000000,1.570796327,-0.333008821,-1.570796327
21.300000000,-0.084300000,0.638000000,0.607000000,1.570796327,-0.334579618,-1.570796327
21.400000000,-0.085400000,0.638000000,0.607000000,1.570796327,-0.336150414,-1.570796327
21.500000000,-0.086500000,0.638000000,0.607000000,1.570796327,-0.337721210,-1.570796327
21.600000000,-0.087600000,0.638000000,0.607000000,1.570796327,-0.339292007,-1.570796327
21.700000000,-0.088700000,0.638000000,0.607000000,1.570796327,-0.340862803,-1.570796327
21.800000000,-0.089800000,0.638000000,0.607000000,1.570796327,-0.342433599,-1.570796327
21.900000000,-0.090900000,0.638000000,0.607000000,1.570796327,-0.344004396,-1.570796327
22.000000000,-0.092000000,0.638000000,0.607000000,1.570796327,-0.345575192,-1.570796327
22.100000000,-0.093100000,0.638000000,0.607000000,1.570796327,-0.347145988,-1.570796327
22.200000000,-0.094200000,0.638000000,0.607000000,1.570796327,-0.348716785,-1.570796327
22.300000000,-0.095300000,0.638000000,0.607000000,1.570796327,-0.350287581,-1.570796327
22.400000000,-0.096400000,0.638000000,0.607000000,1.570796327,-0.351858377,-1.570796327
22.500000000,-0.097500000,0.638000000,0.607000000,1.570796327,-0.353429174,-1.570796327
22.600000000,-0.098600000,0.638000000,0.607000000,1.570796327,-0.354999970,-1.570796327
22.700000000,-0.099700000,0.638000000,0.607000000,1.570796327,-0.356570766,-1.570796327
22.800000000,-0.100800000,0.638000000,0.607000000,1.570796327,-0.358141563,-1.570796327
22.900000000,-0.101900000,0.638000000,0.607000000,1.570796327,-0.359712359,-1.570796327
23.000000000,-0.103000000,0.638000000,0.607000000,1.570796327,-0.361283155,-1.570796327
23.100000000,-0.104100000,0.638000000,0.607000000,1.570796327,-0.362853951,-1.570796327
23.200000000,-0.105200000,0.638000000,0.607000000,1.570796327,-0.364424748,-1.570796327
23.300000000,-0.106300000,0.638000000,0.607000000,1.570796327,-0.365995544,-1.570796327
23.400000000,-0.107400000,0.638000000,0.607000000,1.570796327,-0.367566340,-1.570796327
23.500000000,-0.108500000,0.638000000,0.607000000,1.570796327,-0.369137137,-1.570796327
23.600000000,-0.109600000,0.638000000,0.607000000,1.570796327,-0.370707933,-1.570796327
23.700000000,-0.110700000,0.638000000,0.607000000,1.570796327,-0.372278729,-1.570796327
23.800000000,-0.111800000,0.638000000,0.607000000,1.570796327,-0.373849526,-1.570796327
23.900000000,-0.112900000,0.638000000,0.607000000,1.570796327,-0.375420322,-1.570796327
24.000000000,-0.114000000,0.638000000,0.607000000,1.570796327,-0.376991118,-1.570796327
24.100000000,-0.115100000,0.638000000,0.607000000,1.570796327,-0.378561915,-1.570796327
24.200000000,-0.116200000,0.638000000,0.607000000,1.570796327,-0.380132711,-1.570796327
24.300000000,-0.117300000,0.638000000,0.607000000,1.570796327,-0.381703507,-1.570796327
24.400000000,-0.118400000,0.638000000,0.607000000,1.570796327,-0.383274304,-1.570796327
24.500000000,-0.119500000,0.638000000,0.607000000,1.570796327,-0.384845100,-1.570796327
24.600000000,-0.120600000,0.638000000,0.607000000,1.570796327,-0.386415896,-1.570796327
24.700000000,-0.121700000,0.638000000,0.607000000,1.570796327,-0.387986693,-1.570796327
24.800000000,-0.122800000,0.638000000,0.607000000,1.570796327,-0.389557489,-1.570796327
24.900000000,-0.123900000,0.638000000,0.607000000,1.570796327,-0.391128285,-1.570796327
25.000000000,-0.125000000,0.638000000,0.607000000,1.570796327,-0.392699082,-1.570796327
25.100000000,-0.126100000,0.638000000,0.607000000,1.570796327,-0.394269878,-1.570796327
25.200000000,-0.127200000,0.638000000,0.607000000,1.570796327,-0.395840674,-1.570796327
25.300000000,-0.128300000,0.638000000,0.607000000,1.570796327,-0.397411471,-1.570796327
25.400000000,-0.129400000,0.638000000,0.607000000,1.570796327,-0.398982267,-1.570796327
25.500000000,-0.130500000,0.638000000,0.607000000,1.570796327,-0.400553063,-1.570796327
25.600000000,-0.131600000,0.638000000,0.607000000,1.570796327,-0.402123860,-1.570796327
25.700000000,-0.132700000,0.638000000,0.607000000,1.570796327,-0.403694656,-1.570796327
25.800000000,-0.133800000,0.638000000,0.607000000,1.570796327,-0.405265452,-1.570796327
25.900000000,-0.134900000,0.638000000,0.607000000,1.570796327,-0.406836249,-1.570796327
26.000000000,-0.136000000,0.638000000,0.607000000,1.570796327,-0.408407045,-1.570796327
26.100000000,-0.137100000,0.638000000,0.607000000,1.570796327,-0.409977841,-1.570796327
26.200000000,-0.138200000,0.638000000,0.607000000,1.570796327,-0.411548638,-1.570796327
26.300000000,-0.139300000,0.638000000,0.607000000,1.570796327,-0.413119434,-1.570796327
